GAME_ID,EVENT_ID,COMMENT_TX
"DET194404200",70,"pbp account ends here, rest deduced"
"DET194405071",51,"$Squeeze bunt past Newhouser"
"DET194406170",16,"$SS spiked in left foot and had to leave"
"DET194406170",66,"$Haywood twisted knee"
"DET194407130",0,"No lights in Briggs Stadium then, so not a real night game Twilight game, did not get dark until around 9 PM"
"DET194407130",12,"Wakefield, back from Navy, has first AB since 1943"
"DET194407180",33,"$1B trapped liner and trew to 2B covering 1st, 2B then ran down base runner and tagged him out between 1st and 2nd"
"DET194407180",34,"$Glancing hit to the head, Head, batter was not injured"
"DET194407180",59,"$Wynn hurt his right knee going into 2nd and was assited assisted from the field"
"DET194407180",83,"pbp account ends here, rest deduced"
"DET194407231",31,"Hayes has only 1 RBI .."
"DET194407302",45,"Final ML game and AB in 20-year career for Cooney"
"DET194408010",21,"Swift spiked by Milosevich on play at the plate, exits game."
"DET194408250",19,"DWS: no CS on dropped throw in 1944"
"DET194409230",76,"pbp account ends here, rest deduced"
"DET194409240",46,"$Newsome bobbles ball, then throws to 2nd, but no play there"
"DET194404200",70,"pbp account ends here, rest deduced"
"DET194405071",51,"$Squeeze bunt past Newhouser"
"DET194406170",16,"$SS spiked in left foot and had to leave"
"DET194406170",66,"$Haywood twisted knee"
"DET194407130",0,"No lights in Briggs Stadium then, so not a real night game Twilight game, did not get dark until around 9 PM"
"DET194407130",12,"Wakefield, back from Navy, has first AB since 1943"
"DET194407180",33,"$1B trapped liner and trew to 2B covering 1st, 2B then ran down base runner and tagged him out between 1st and 2nd"
"DET194407180",34,"$Glancing hit to the head, Head, batter was not injured"
"DET194407180",59,"$Wynn hurt his right knee going into 2nd and was assited assisted from the field"
"DET194407180",83,"pbp account ends here, rest deduced"
"DET194407231",31,"Hayes has only 1 RBI .."
"DET194407302",45,"Final ML game and AB in 20-year career for Cooney"
"DET194408010",21,"Swift spiked by Milosevich on play at the plate, exits game."
"DET194408250",19,"DWS: no CS on dropped throw in 1944"
"DET194409230",76,"pbp account ends here, rest deduced"
"DET194409240",46,"$Newsome bobbles ball, then throws to 2nd, but no play there"
