GAME_ID,EVENT_ID,COMMENT_TX
"MIL197404050",18,"Debut game for Robin Yount"
"MIL197405040",46,"Stan Bahnsen pulled right hamstring"
"MIL197405191",58,"Debut game for Bill Travers"
"MIL197405200",74,"ej,cashn101,P,kunkb101,Fair/foul call (Bumped umpire, Threw glove) Norm Cash ejected by 1B umpire Bill Kunkel for throwing down his glove in anger at the 'fair' call on May's double; Cash suspended two games and fined $100 for bumping Kunkel"
"MIL197406180",22,"385' HR"
"MIL197406180",38,"400' HR"
"MIL197406180",62,"$Paul Splittorff had retired 21 straight batters"
"MIL197406190",13,"$only runner of game for the Brewers"
"MIL197407030",55,"84 minute rain delay"
"MIL197407040",25,"Debut game for Bruce Ellingsen"
"MIL197407080",24,"350'"
"MIL197407080",38,"$21 minute power failure delay"
"MIL197407090",3,"18 minute rain Delay"
"MIL197407100",50,"George Scott spiked by Carlos May"
"MIL197407141",68,"ej,brobp101,P,lucir901,Throwing at batters ej,martb105,M,lucir901,Throwing at batters Pete Broberg and Rangers Manager Billy Martin ejected by HP umpire Ron Luciano"
"MIL197407142",3,"ej,martb105,M,lucir901,Warning non-call $Rangers manager Martin ejected by 3B umpire Luciano for arguing that Slaton was throwing at Ranger batters"
"MIL197407142",20,"ej,randl101,P,lucir901,Call at 3B ej,luccf801,C,lucir901,Call at 3B Lenny Randle ejected by 3B umpire Ron Luciano Rangers Coach Frank Lucchesi ejected by 3B umpire Ron Luciano"
"MIL197407142",46,"ej,crand102,M,frana901,Call at HP Brewers Manager Del Crandall ejected by HP umpire Art Frantz"
"MIL197407301",49,"$Bob Coluccio collided with Sandy Alomar but was safe at 2B; Coluccio left the bag thinking he was out"
"MIL197407302",52,"missing fielding in MIL197407302"
"MIL197407310",44,"ej,pinil001,P,frana901,Call at 1B Lou Piniella ejected by 1B umpire Art Frantz"
"MIL197408010",1,"Debut game for Ron LeFlore"
"MIL197408020",31,"56 minute rain delay"
"MIL197408270",52,"ej,tenag101,P,malog901,Call at HP (Bumped umpire) Gene Tenace ejected by HP umpire George Maloney arguing call at HP"
"MIL197409100",12,"Debut game for Sixto Lezcano"
"MIL197409100",75,"Debut game for Jack Lind"
"MIL197409130",55,"ej,crand102,M,nappl901,Call at 3B $Brewers manager Crandall ejected by 3B umpire Napp for arguing that Montgomery was out at 3rd"
"MIL197409150",15,"$Rico Petrocelli hit in head, out for rest of year"
"MIL197409170",23,"missing play in MIL197409170"
"MIL197409170",40,"missing fielding in MIL197409170"
"MIL197409170",56,"missing play in MIL197409170"
"MIL197409180",18,"missing fielding in MIL197409170"
