GAME_ID,EVENT_ID,COMMENT_TX
"NYN197504100",55,"Debut game for Rick Baldwin"
"NYN197505060",44,"$Rusty Staub collided with Ken Brett at 1B"
"NYN197505060",56,"Game called due to rain"
"NYN197505070",31,"missed squeeze"
"NYN197505110",59,"$Felix Millan called for interference for running out of baseline; he was hit by the throw"
"NYN197506080",71,"$Dave May lined the ball off Harry Parker's left knee"
"NYN197506280",9,"$1:27 rain delay in bottom of 2nd"
"NYN197506292",70,"$Bob Apodaca hit in face by liner"
"NYN197506292",85,"ej,torrj101,P,weyel901,Balls and strikes $Mets Torre, no longer in game, ejected by HP umpire Weyer for arguing balls and strikes from dugout with Oates at bat"
"NYN197508060",83,"Game called due to rain"
"NYN197508100",43,"$Felix Millan charged mound and both benches cleared"
"NYN197508100",57,"$Ken Sanders injured during warmup when ball hit him in right eye"
"NYN197504100",55,"Debut game for Rick Baldwin"
"NYN197505060",44,"$Rusty Staub collided with Ken Brett at 1B"
"NYN197505060",56,"Game called due to rain"
"NYN197505070",31,"missed squeeze"
"NYN197505110",59,"$Felix Millan called for interference for running out of baseline; he was hit by the throw"
"NYN197506080",71,"$Dave May lined the ball off Harry Parker's left knee"
"NYN197506280",9,"$1:27 rain delay in bottom of 2nd"
"NYN197506292",70,"$Bob Apodaca hit in face by liner"
"NYN197506292",85,"ej,torrj101,P,weyel901,Balls and strikes $Mets Torre, no longer in game, ejected by HP umpire Weyer for arguing balls and strikes from dugout with Oates at bat"
"NYN197508060",83,"Game called due to rain"
"NYN197508100",43,"$Felix Millan charged mound and both benches cleared"
"NYN197508100",57,"$Ken Sanders injured during warmup when ball hit him in right eye"
