GAME_ID,EVENT_ID,COMMENT_TX
"SDN201004120",38,"fan interference"
"SDN201004160",19,"originally scored S5, changed next day to E5,makes 3 runs unearned"
"SDN201004300",13,"Brewers center fielder Carlos Gomez left the game due to an injured knee"
"SDN201004300",42,"$David Eckstein called for interference"
"SDN201005010",67,"ej,gonza003,P,drakr901,Called third strike ej,blacb001,M,drakr901,Called third strike $Padres first baseman Adrian Gonzalez objected to the call third strike; he kept arguing and was ejected by HP umpire Rob Drake; Padres manager Buddy Black came and got between Gonzalez and Drake; crew chief Joe West escorted Gonzalez back to the dugout while Gonzalez still chirped about the call; Black kept pointing at the plate and was ejected by Drake"
"SDN201005020",21,"Debut game for Lance Zawadzki"
"SDN201005020",23,"$Ryan Braun missed a diving catch"
"SDN201005020",77,"$Todd Coffey's throw went down the RF line"
"SDN201005280",0,"Protest=V"
"SDN201005280",3,"$Padres pitcher Clayton Richard was not listed on the lineup card submitted to the umpires before the game; Adam Russell, who had been sent to the minors earlier in the day, was listed as the pitcher; citing the rule that states that the pitcher on the lineup card must face one batter, the Nationals protested the game; Padres manager Bud Black told the umpires about the issue and the umpires told Nationals manager Jim Riggleman, who filed the protest because Russell was not in the game; the Nationals won the game and dropped their protest"
"SDN201006120",0,"Ted Simmons managed game for Padres while Bud Black was away"
"SDN201006130",18,"$Gutierrez missed diving try and ball rolled to fence"
"SDN201006140",66,"$a 5.7-magnitude earthquake shook the ballpark and the RF pole swayed"
"SDN201006140",75,"ej,torry001,P,vanol901,Called third strike Padres catcher Yorvit Torrealba ejected by HP umpire Larry Vanover"
"SDN201006180",32,"$Cesar Izturis called out for interfering with catcher Yorvit Torrealba who was trying to throw to 3B on an attempted steal; Izturis leaned back from the plate and the ball went into LF; HP umpire Chris Guccione made the call"
"SDN201006300",51,"Padres catcher Nick Hundley left the game due to an injured head"
"SDN201007010",68,"ej,hairs001,P,kulpr901,Called third strike $Padres left fielder Scott Hairston flipped his bat onto the plate after the third strike; as he bent over to pick it up, HP umpire Ron Kulpa saw the bat on the ground and said something to Hairston, who responded; Hairston was ejected by Kulpa"
"SDN201007030",48,"ej,pench001,P,rapue901,Called third strike Astros right fielder Hunter Pence ejected by HP umpire Ed Rapuano"
"SDN201007170",32,"ej,rentr001,C,danlk901,Balk call not made $Padres First Base Coach Rich Renteria argued with 1B umpire Kerwin Danley that the move to 1B by Rodrigo Lopez was a balk; Danley told him to do his job and, when Renteria continued the argument, Danley ejected Renteria"
"SDN201007170",56,"$DBacks LF Rusty Ryal made a diving attempt at the ball down the line"
"SDN201007180",55,"ej,cabre001,P,demud901,Kicking Mark Reynolds during tag play $DBacks third baseman Mark Reynolds made a diving tag on Everth Cabrera and his momentum caused him to roll over on top of Cabrera; Cabrera kicked at Reynolds trying to get him off; Reynolds came back at Cabrera and the stood up; 3B umpire Dana DeMuth got between them and pushed Cabrera away; both benches and bullpens emptied; Cabrera was ejected by DeMuth"
"SDN201007270",15,"$Delayed steal by Venable"
"SDN201007270",30,"$Throw home pulled catcher Martin off plate, but he tagged Gonzalez for the out"
"SDN201008250",1,"replay,1,drews001,ARI,gormb901,SAN02,O,Y,I,,H $Stephen Drew's liner hit in the seats in the right field corner and caromed back onto the field; it was ruled in play but crew chief Brian Gorman watched the replay and overturned the call to a home run"
"SDN201009030",1,"Debut game for Cory Luebke"
"SDN201009040",10,"replay,1,gonza003,SDN,darlg901,SAN02,O,N,I,,H $Adrian Gonzalez' fly hit near the top of the padded wall in the RF corner where the wall juts out; the ball was ruled in play but the Padres asked about the ruling; crew chief Gary Darling watched the replay and upheld the call"
"SDN201009060",34,"Debut game for Mike Baxter"
"SDN201009080",11,"Debut game for Russ Mitchell"
"SDN201009080",65,"$Dodgers John Lindsey appears in a major league box score for the first time after a 16-year minor league career; he was the oldest non-Asian rookie since 2002; he was announced as a pinch hitter but removed in a right/left switch after the pitching change"
"SDN201009080",66,"Debut game for John Lindsey"
"SDN201009100",69,"$Juan Uribe's slide into home was a little wide of the plate and he hooked catcher Nick Hundley, who was throwing to 1B; Uribe was called for interference and batter Brian Wilson declared out"
"SDN201009260",31,"Reds shortstop Orlando Cabrera left the game due to an injured side"
"SDN201009290",10,"$Padres CF Will Venable caught the ball over the top of the wall, thus taking a home run away from Alfonso Soriano"
"SDN201009290",22,"$Padres CF Will Venable caught the ball over the top of the wall, thus taking a home run away from Aramis Ramirez"
