GAME_ID,EVENT_ID,COMMENT_TX
"WS1195104201",56,"Debut game for Gil McDougald"
"WS1195104202",1,"Debut game for Tom Morgan"
"WS1195104210",24,"Debut game for Alton Brown"
"WS1195104210",63,"$Gene Verble called for obstruction"
"WS1195105220",29,"$Bob Kuzava collided with Nellie Fox; Kuzava spiked on right heel"
"WS1195106120",52,"ej,yoste101,P,hubbc901,Balls and strikes Eddie Yost ejected by HP umpire Cal Hubbard"
"WS1195106141",46,"$Minoso ejected by 1B umpire Paparella for arguing he was safe on pickoff; he went out to right field, ready to start the next inning, but the umpire followed him and made the ejection there"
"WS1195107060",77,"ej,fainf101,P,mcgob901,Arguing foul ball $Fain ejected by HP umpire McGowan after striking out for arguing about ball called foul earlier in at bat"
"WS1195107260",48,"ej,grasm101,P,hurle901,Balls and strikes Mickey Grasso ejected by HP umpire Eddie Hurley"
"WS1195107291",4,"Debut game for Ben Taylor"
"WS1195108160",33,"Debut game for Dan Porter"
"WS1195109110",14,"Debut game for Frank Campos"
"WS1195109110",33,"ej,guerm102,P,hubbc901,Interference non-call Mike Guerra ejected by HP umpire Cal Hubbard claiming that Hubbard interfered with the throw to 2B"
"WS1195109110",35,"$Five Senators ordered from bench by HP umpire Hubbard for continuing to complain about Guerra's ejection; they not ejected and were eligible to return; they were: Johnson, Porterfield, Verble, Dente, and Hudson"
"WS1195109110",41,"ej,coang101,P,hubbc901,Bench jockeying $Gil Coan ejected by HP umpire Cal Hubbard"
"WS1195109110",70,"ej,richp101,M,hubbc901,Balls and strikes $White Sox Manager Paul Richards ejected by HP umpire Cal Hubbard sometime in eighth"
"WS1195109260",15,"Debut game for Sammy White"
