GAME_ID,EVENT_ID,COMMENT_TX
"KCA201604030",40,"replay,5,escoa003,KCA,davig901,KAN06,,N,M,NYN,A $when Omar Infante was called safe at 3B, Mets manager Terry Collins challenged the ruling; the call was upheld by replay"
"KCA201604090",48,"Twins center fielder Danny Santana left the game due to an injured leg"
"KCA201604100",54,"ej,sanom001,P,hirsj901,Called third strike Twins right fielder Miguel Sano ejected by HP umpire John Hirschbeck"
"KCA201604240",39,"replay,5,buted001,KCA,nelsj901,KAN06,,Y,M,BAL,A $when Jarrod Dyson was called safe at 2B, Orioles manager Buck Showalter challenged the ruling; the call was overturned by replay"
"KCA201604240",54,"replay,7,dysoj001,KCA,nelsj901,KAN06,,N,M,KCA,A $when Christian Colon was called out at 3B, Royals manager Ned Yost challenged the ruling; the call was upheld by replay"
"KCA201605020",22,"$Paulo Orlando called for interference for running in fair territory outside the running lane; Gio Gonzalez' throw struck Orlando"
"KCA201605040",61,"ej,hosme001,P,buckc901,Balls and strikes Royals first baseman Eric Hosmer ejected by HP umpire CB Bucknor"
"KCA201605130",67,"replay,8,infao001,ATL,gibsg901,KAN06,,N,M,KCA,C $when Chestor Cuthbert was called safe at 2B, Royals manager Ned Yost challenged the ruling; the call was upheld by replay"
"KCA201605140",9,"replay,1,morak001,KCA,gibsg901,KAN06,,N,M,KCA,A $when Eric Hosmer was called out at 1B, Royals manager Ned Yost challenged the ruling; the call was upheld by replay"
"KCA201605150",61,"replay,8,escoa003,KCA,gibsg901,KAN06,,N,M,KCA,A $when Alcides Escobar was called out at 2B, Royals manager Ned Yost challenged the ruling; the call was upheld by replay"
"KCA201605170",58,"ej,farrj001,M,millb901,Balls and strikes Red Sox Manager John Farrell ejected by HP umpire Bill Miller"
"KCA201605170",66,"replay,8,ramih003,BOS,millb901,KAN06,,N,M,BOS,A $when Xander Bogaerts was called out at 2B, Red Sox acting manager Torey Lovullo challenged the ruling; the call was upheld by replay"
"KCA201605182",27,"replay,4,bradj001,BOS,millb901,KAN06,,Y,M,BOS,A $when Josh Rutledge was called out at 2B, Red Sox manager John Farrell challenged the ruling; the call was overturned by replay"
"KCA201605182",61,"replay,8,vazqc001,BOS,millb901,KAN06,,N,M,BOS,C $when Christian Vazquez was called out at 1B, Red Sox manager John Farrell challenged the ruling; the call was upheld by replay"
"KCA201605270",50,"replay,7,garca003,CHA,barrt901,KAN06,,N,M,KCA,A $when Jimmy Rollins was called safe at 1B on a pickoff attempt, Royals manager Ned Yost challenged the ruling; the call was upheld by replay"
"KCA201605270",58,"replay,7,cainl001,KCA,barrt901,KAN06,,Y,U,,A $when Alcides Escobar was called out at 3B, crew chief Ted Barrett requested a review; the call was overturned by replay"
"KCA201605280",73,"$Salvador Perez and Cheslor Cuthbert collided and Perez left with an injured leg"
"KCA201605290",18,"replay,2,eibnb001,KCA,barrt901,KAN06,,N,M,KCA,A $when Brett Eibner was called out at 2B, Royals manager Ned Yost challenged the ruling; the call was upheld by replay"
"KCA201605300",57,"replay,7,cuthc001,KCA,scotd901,KAN06,,Y,M,TBA,A $when Paulo Orlando was called safe at 3B, Rays manager Kevin Cash challenged the ruling; the call was overturned by replay"
"KCA201605300",66,"replay,8,merrw001,KCA,scotd901,KAN06,,N,U,,Q $when Whit Merrifield's single bounced past runner Alcides Escobar, the umpires discussed whether the play was reviewable; a ball striking a runner was deemed not reviewable by replay after a rules check with the command center"
"KCA201605310",47,"Royals center fielder Brett Eibner left the game due to an injured ankle"
"KCA201605310",66,"Rays pitcher Brad Boxberger left the game due to an injured hip"
"KCA201605310",86,"replay,9,longe001,TBA,scotd901,KAN06,,Y,M,KCA,I $when Evan Longoria was ruled to have been hit by a pitch, Royals manager Ned Yost challenged the ruling; the call was overturned by replay"
