GAME_ID,EVENT_ID,COMMENT_TX
"HOU198904040",44,"Second baseman dropped relay throw for error"
"HOU198904050",15,"Debut game for Geronimo Berroa"
"HOU198904090",56,"Debut game for Erik Yelding"
"HOU198904240",20,"$Jim Clancy pulled muscle"
"HOU198904240",40,"$Marvin Freeman out with injury"
"HOU198905090",70,"ej,folet001,P,westj901,Arguing for HR call for Spike Owens Tom Foley ejected by 3B umpire Joe West arguing for home run"
"HOU198905100",56,"ej,darwd001,P,hallt901,Bench-clearing brawl ej,ott-e101,C,hallt901,Bench-clearing brawl ej,johnw001,P,hallt901,Bench-clearing brawl ej,owens001,P,hallt901,Bench-clearing brawl ej,raint001,P,hallt901,Bench-clearing brawl $Astros Owen and Darwin, Cubs coach Ott and Expos Raines and Wallace Johnson ejection by HP umpire Hallion for brawl that erupted after Anderson's high and inside pitch to Owen hit bat; Owen charged mound and benches cleared in brawl"
"HOU198905100",78,"Debut game for Steve Frey"
"HOU198905180",40,"Debut game for Matt Kinzer"
"HOU198906010",17,"ej,grifa001,P,rungp901,Called third strike Alfredo Griffin ejected by HP umpire Paul Runge"
"HOU198906020",35,"$Terry Puhl trapped liner, then forced Mike Scioscia at 3B"
"HOU198906100",39,"Double play when runner tried to go from 1st to 3rd on grounder"
"HOU198906260",54,"ej,crair101,M,froeb901,Order to speed up pinch-runner decision $Giants manager Craig ejected by 2B umpire Froemming when he objected to the order to speed up his decision on using pinch-runner for Reuschel who had a slightly torn groin muscle"
"HOU198906280",62,"Debut game for Randy McCament"
"HOU198907030",41,"$Gerald Young stole third on wild pitch, out trying to score"
"HOU198907040",17,"Debut game for Kevin Tapani"
"HOU198907090",69,"$Spike Owen was shaken up on the play at the plate in top of 8th"
"HOU198907222",67,"$second baseman playing on shortstop side of bag"
"HOU198907280",15,"Debut game for Eric Anthony"
"HOU198908160",83,"$Glenn Wilson overran 1B; Eric Yelding threw behind him"
"HOU198908180",52,"$Shawon Dunston rounded 2B too far"
"HOU198908270",5,"$Alex Trevino batted out of order and singled; Cardinals manager Whitey Herzog appealed and the proper batter, Rafael Ramirez, ruled out; umpires then let Ramirez bat and he flied to CF; Herzog appealed again, umpires agreed they were wrong and erased the flyout; Cardinals went back on field for Kevin Bass's strikeout to end inning"
"HOU198909040",64,"$Bill Doran was hurt when he stole second"
