GAME_ID,EVENT_ID,COMMENT_TX
"BRO195404150",39,"To match dailys and boxes, arbitrary 9 changed to 4"
"BRO195405130",66,"changed arbitrary 3G to 31G, to match stats/boxes. Could be Furillo instead"
"BRO195405140",72,"$Stan Musial called out at 3B but Don Hoak dropped the ball"
"BRO195405161",22,"To agree with boxes/daily, changed arbitrary 53 to 63"
"BRO195405161",51,"$bunt allowed to roll and the ball struck the 3B bag"
"BRO195405162",52,"$lights turned on"
"BRO195405220",16,"ej,meyer101,P,warnl101,Balls and strikes Russ Meyer ejected by HP umpire Lon Warneke after being removed from the game"
"BRO195405231",21,"To match daily/boxes, arbitrary 43 to 63"
"BRO195405231",45,"To match boxes (not daily), arbitrary 63 to 13"
"BRO195405232",37,"$lights turned on"
"BRO195405232",50,"Billy Loes left with injured elbow"
"BRO195406190",63,"Russ Meyer left with sore back"
"BRO195406201",14,"fan interference"
"BRO195406201",39,"To match daily/boxes, arbitrary 7 to 6"
"BRO195406201",60,"$missed squeeze"
"BRO195406202",15,"George Shuba left injured"
"BRO195406260",25,"$catcher Bill Sarni and HP umpire Artie Gore collided near the screen behind 3B on a foul ball by Billy Cox"
"BRO195406260",79,"$off RF pole"
"BRO195406270",53,"$the throw struck Alex Grammas near 2B"
"BRO195407070",0,"53 minute rain delay before start of game"
"BRO195407070",64,"ej,robij103,P,pineb101,Bench jockeying $Dodger Robinson, not in game, ejected by HP umpire Pinelli while Kress was batting"
"BRO195407090",5,"To match daily/TSN, arbitarily inserted a 1"
"BRO195407100",40,"$Willie Jones injured leg in fall at 1B"
"BRO195407100",68,"To match daily/TSN, arbitary 8 to 6"
"BRO195407270",5,"$Don Hoak called for interference for running in fair territory"
"BRO195407280",43,"To match daily/TSN, arbitrary 5/FL to 3/FL"
"BRO195407280",60,"$Frank Baumholtz called for interference for running into his own bunt"
"BRO195408010",35,"$beaned"
"BRO195408070",4,"$Carl Furillo missed carom off wall allowing Lloyd Merriman to score"
"BRO195408080",5,"$Peewee Reese couldn't hold short fly in shallow LF"
"BRO195408140",78,"ej,rhodd101,P,gorea901,Balls and strikes ej,durol101,M,gorea901,Balls and strikes ej,fitzf101,C,gorea901,Balls and strikes $Dusty Rhodes, Giants Manager Leo Durocher and coach Freddie Fitzsimmons ejected by HP umpire Artie Gore"
"BRO195408200",72,"To match daily/TSN, arbitrary 43 changed to 63"
"BRO195408222",63,"$lights turned on"
"BRO195409090",45,"ej,riced101,P,barla901,Balls and strikes Del Rice ejected by HP umpire Al Barlick"
"BRO195409100",0,"$the Dodgers planned to start the game at 7:55pm but there was a 26 minute rain delay before the start"
"BRO195409100",4,"ej,ocond101,P,goetl901,Rain delay Danny O'Connell ejected by 2B umpire Larry Goetz sometime in game"
"BRO195409100",35,"1:05 rain delay"
"BRO195409100",36,"Jackie Robinson left with an injured knee"
"BRO195409100",41,"game called at 12:50am after 2:57 rain delay; after phone conferences, NL President Warren Giles declared it a legal game at 2:00am; the league had a 12:50am curfew for starting an inning"
"BRO195409122",12,"fan interference"
"BRO195409122",77,"To match daily/TSN, arbitrary 2/FL to 3/FL"
"BRO195409160",42,"To match daily/TSN, arbitrarily changed 43 to 4"
"BRO195409200",70,"Second pitch is unreadable; assuming foul ball."
"BRO195409260",61,"missing play in BRO195409260"
