"MLN195306161",90,"ej,oneis101,M,gormt101,Call at 2B $Phillies manager O'Neill ejected by 2B umpire Gorman for arguing that Pendleton was out at 2nd","FILENAME_TX","LINE_NUMBER_CT"
"CHN195304260",65,"rain delay","1953.EDN.regular.comment.csv",2
"CHN195305172",62,"$game called due to darkness","1953.EDN.regular.comment.csv",3
"SLN195305120",74,"ej,stane101,M,gorea901,Call at 1B Cardinals Manager Eddie Stanky ejected by 3B umpire Artie Gore","1953.EDN.regular.comment.csv",4
"SLN195306190",65,"box has them in in 8th","1953.EDN.regular.comment.csv",5
"SLN195309222",58,"DIFF: official record has RBI, but can't be with 2 outs","1953.EDN.regular.comment.csv",6
"CHN195305262",34,"ej,cavap101,M,secof101,Balls and strikes Cubs Manager Phil Cavarretta ejected by HP umpire Frank Secory sometime in fifth","1953.EDN.regular.comment.csv",7
"SLN195305310",17,"$Clyde McCullough rounded 2B too far","1953.EDN.regular.comment.csv",8
"PIT195306020",31,"$Bob Rush left with sore shoulder","1953.EDN.regular.comment.csv",9
"PIT195306020",71,"ej,cavap101,M,warnl101,Balls and strikes Cubs Manager Phil Cavarretta ejected by HP umpire Lon Warneke","1953.EDN.regular.comment.csv",10
"PIT195306020",92,"$the ball struck 3B bag and deflected to SS","1953.EDN.regular.comment.csv",11
"PIT195306141",18,"$Andy Pafko and Jack Dittmer collided; Pafko left injured","1953.EDN.regular.comment.csv",12
"MLN195306212",22,"$Ray Noble rounded 3B too far","1953.EDN.regular.comment.csv",13
"MLN195306212",76,"$game called for darkness","1953.EDN.regular.comment.csv",14
"CHN195307042",63,"ej,yvars101,P,gormt101,Balls and strikes ej,stane101,M,gormt101,Balls and strikes Sal Yvars and Cardinals Manager Eddie Stanky ejected by HP umpire Tom Gorman","1953.EDN.regular.comment.csv",15
"MLN195307052",65,"$Game called for darkness","1953.EDN.regular.comment.csv",16
"PIT195307170",41,"$Johnny O'Brien spiked in 4th inning","1953.EDN.regular.comment.csv",17
"PIT195307170",52,"$Warren Spahn rounded 1B too far","1953.EDN.regular.comment.csv",18
"CHN195308020",64,"1:30 rain delay","1953.EDN.regular.comment.csv",19
"MLN195308070",38,"$Paul Smith mishandled throw from Cal Abrams","1953.EDN.regular.comment.csv",20
"PIT195308290",24,"$Danny O'Connell dropped the ball but Peanuts Lowrey out on infield fly","1953.EDN.regular.comment.csv",21
"PIT195308290",35,"PBP account ends here, rest deduced from papers","1953.EDN.regular.comment.csv",22
"MLN195309062",70,"$Game called for darkness","1953.EDN.regular.comment.csv",23
"PIT195307160",72,"ej,stcle101,P,dascf901,Called third strike Ebba St. Claire ejected by HP umpire Frank Dascoli","1953.EDN.regular.comment.csv",24
"SLN195309110",45,"$onto the roof","1953.EDN.regular.comment.csv",25
"SLN195309120",7,"$onto the roof","1953.EDN.regular.comment.csv",26
"SLN195309120",75,"$onto the roof","1953.EDN.regular.comment.csv",27
"PIT195309250",31,"$Dusty Rhodes held up on short fly and was late getting to 2B","1953.EDN.regular.comment.csv",28
"CHN195305160",14,"Pete Castiglione removed for not hustling for bunt","1953.EDN.regular.comment.csv",29
