GAME_ID,EVENT_ID,COMMENT_TX
"TOR200904080",64,"Debut game for Ryan Perry"
"TOR200904090",1,"Debut game for Rick Porcello Debut game for Ricky Romero"
"TOR200904090",2,"Debut game for Ricky Romero"
"TOR200904170",38,"Blue Jays catcher Michael Barrett left the game due to an injured neck/shoulder"
"TOR200904210",44,"umpchange,6,umphome,wendh902 umpchange,6,ump2b,(None) $on Blalock's swing, the batter shattered and the barrel struck HP umpire Kerwin Danley on the right side of his helmet/mask; there was a 10-minute delay as the trainers and other medical personnel worked on Danley; he was taken to the hospital diagnosed with a mild concussion; Danley had been struck by a fastball on 4/26/2008 and missed almost two months then"
"TOR200904220",58,"Debut game for Dan Wheeler"
"TOR200904220",70,"Rangers center fielder Andruw Jones left the game due to an injured knee"
"TOR200904220",88,"Rangers pitcher Willie Eyre left the game due to an injured groin"
"TOR200904230",63,"$Originally S6 plus E6. Changed on appeal on 05-12 Original scoring restored on 05-21. Run now earned"
"TOR200905020",1,"Debut game for Robert Ray"
"TOR200905030",40,"ej,tremd801,M,tillc901,Called third strike Orioles Manager Dave Trembley ejected by HP umpire Chris Tiller"
"TOR200905050",1,"Debut game for Brett Cecil"
"TOR200905120",31,"Yankees designated hitter Hideki Matsui left the game due to an injured leg"
"TOR200905170",55,"originally E6, changed to S6 after game"
"TOR200905290",9,"This is really 1E4 with runner continuing to 3rd"
"TOR200905300",37,"$the roof was closed during the fifth inning"
"TOR200905300",42,"$Red Sox right fielder Rocco Baldelli slid into the wall in foul territory making an attempt on a fly ball by Marco Scutaro; Baldelli left with a bruised left knee"
"TOR200906030",66,"fan interference"
"TOR200906120",24,"Blue Jays pitcher Roy Halladay left the game due to an injured groin"
"TOR200906260",14,"Blue Jays catcher Rod Barajas left the game due to an injured leg"
"TOR200906260",42,"ej,hamec001,P,carlm901,Balls and strikes $as Cole Hamels left the field after being removed from the game, he said things to HP umpire Mark Carlson, who ejected Hamels"
"TOR200906260",43,"the grounder by Alex Rios hit Chan Ho Park on the right knee; he fielded it and threw out Rios, then fell to the ground in pain"
"TOR200908080",18,"Orioles second baseman Brian Roberts left the game due to an injured leg"
"TOR200908080",36,"Blue Jays pitcher Brett Cecil left the game due to an injured knee"
"TOR200908200",25,"Blue Jays third baseman Edwin Encarnacion left the game due to an injured knee"
"TOR200908200",27,"$after the walk to Jason Bay, Brett Cecil missed the return throw from catcher Rod Barajas; Cecil picked up the ball and threw it into the Blue Jays dugout"
"TOR200908240",29,"Rays left fielder Carl Crawford left the game due to an injured back"
"TOR200908260",4,"$HP umpire Jerry Crawford struck on mask by foul ball off bat of Aaron Hill"
"TOR200908260",10,"umpchange,2,ump2b,(None) $2B umpire Tom Hallion left the field to change into his plate gear"
"TOR200908260",16,"umpchange,3,umphome,hallt901 $HP umpire Jerry Crawford left the game with back spasms"
"TOR200908260",52,"umpchange,7,umphome,onorb901 umpchange,7,ump1b,barrs901 umpchange,7,ump3b,hallt901 $the last pitch to Travis Snider was a fast ball on the inside part of the plate; he swung and missed but Rays catcher Gregg Zaun was set up outside and lost the ball in some lights above the restaurant in CF; the ball struck HP umpire Tom Hallion directly on the chest, knocking him to the ground; after a 21-minute delay while Hallion was examined by trainers and doctors, he returned to the field at 3B and Brian O'Nora became the third umpire behind the plate in the game"
"TOR200909040",58,"Debut game for Michael Dunn"
"TOR200909050",15,"replay,2,ruizr001,TOR,tscht901,TOR02,F,Y,I,,H $Randy Ruiz hit the second pitch down the left field line; it was called fair and a home run but crew chief Tim Tschida watched the replay and overturned the call to a foul ball"
"TOR200909060",61,"$Randy Ruiz was hit on the left cheek by the pitch; he suffered a swollen cheek and a bloodiy lip"
"TOR200909060",69,"$CF Melky Cabrera and LF Johnny Damon collided as Cabrera caught the ball; both fell but were OK"
"TOR200909220",80,"$batter Melvin Mora was called out because of interference by runner Robert Andino at 2B"
"TOR200909240",19,"Mariners designated hitter Mike Sweeney left the game due to an injured foot/ankle"
"TOR200909260",33,"ej,suzui001,P,rungb901,Called strike three (drew line in dirt) $after the third strike, Mariners right fielder Ichiro Suzuki drew a line with his bat near the chalk line of the batter's box on the outside of the plate, telling HP umpire Brian Runge that's where Ichiro thought the pitch was; he was ejected by Runge, the first ejection for the Mariners in 2009 and the first in Ichiro's career"
