GAME_ID,EVENT_ID,COMMENT_TX
"OAK198104191",10,"ej,randl101,P,bremn901,Fighting after knockdown pitch $Randle ejected by HP umpire Bremigan for fighting; Randle thought he had been dusted so he yelled at pitcher; catcher Newman took offense and tackled Randle; both benches cleared; Randle ejected and Norris was held down by teammate Dave who sat on him"
"OAK198104191",55,"$Mike Norris left game due to numbness in his right hand and a stiff left shoulder; these injuries were suffered in the second inning brawl"
"OAK198104192",33,"$Lenny Randle, who had been involved in a first-game brawl, put a hard tag on Tony Armas; he then threw to CF Joe Simpson to complete the double play; Armas went after Randle and both benches cleared; Athletics fans threw debris onto the field"
"OAK198104192",53,"$Julio Cruz left with abdominal contusion"
"OAK198104270",0,"$Umpire Vic Voltaggio missed game for unknown reason"
"OAK198104280",0,"$Umpire Vic Voltaggio missed game for unknown reason"
"OAK198104290",0,"$Umpire Vic Voltaggio missed game for unknown reason"
"OAK198104290",15,"ej,carer001,P,kunkb101,Attempted obstruction of baserunner Rod Carew ejected by 1B umpire Bill Kunkel for trying to impede Jeff Newman"
"OAK198104290",69,"Athletics catcher Mike Heath asked HP umpire John Shulock to check Dan Ford's bat; Ford angrily grabbed Heath and both benches cleared; the bat disappeared in the melee and was not checked"
"OAK198104290",78,"$after the game, Angels coach Tom Morgan tried to start a fight with some Athletics players in the hallway under the stands"
"OAK198105050",4,"$Steve Kemp called out when two runners were on 3B"
"OAK198105080",17,"$Rickey Henderson hurt left knee in second inning"
"OAK198105230",19,"ej,mattb101,M,phild901,Called strike 3 $Blue Jays manager Mattick ejected by HP umpire Phillips for arguing called strike 3 to Iorg"
"OAK198105230",66,"$Fred Stanley hurt by take out slide on DP"
"OAK198105260",69,"$Harold Baines liner hit Bo McLaughlin under left eye (14 minute delay)"
"OAK198105270",63,"ej,bernt001,P,clara901,Called third strike (Slammed bat) Tony Bernazard ejected by HP umpire Al Clark for slamming bat on the ground"
"OAK198106092",73,"ej,ripkc801,C,fordd901,Balls and strikes Orioles Coach Cal Ripken Sr ejected by HP umpire Dale Ford"
"OAK198106100",11,"ej,palmj001,P,sprim901,Call at 1B (not in game) Jim Palmer ejected by 1B umpire Marty Springstead from the bench; he was not in the game"
"OAK198108140",2,"$Rod Carew suffered a dislocated left shoulder"
"OAK198108150",84,"Debut game for Angel Moreno"
"OAK198108180",0,"$Umpire Lou DiMuro missed game ill"
"OAK198108190",0,"$Umpire Lou DiMuro missed game ill"
"OAK198108200",0,"$Umpire Lou DiMuro missed game ill"
"OAK198109271",13,"$eight consecutive singles for the Athletics"
"OAK198109290",34,"$suicide squeeze"
"OAK198104191",10,"ej,randl101,P,bremn901,Fighting after knockdown pitch $Randle ejected by HP umpire Bremigan for fighting; Randle thought he had been dusted so he yelled at pitcher; catcher Newman took offense and tackled Randle; both benches cleared; Randle ejected and Norris was held down by teammate Dave who sat on him"
"OAK198104191",55,"$Mike Norris left game due to numbness in his right hand and a stiff left shoulder; these injuries were suffered in the second inning brawl"
"OAK198104192",33,"$Lenny Randle, who had been involved in a first-game brawl, put a hard tag on Tony Armas; he then threw to CF Joe Simpson to complete the double play; Armas went after Randle and both benches cleared; Athletics fans threw debris onto the field"
"OAK198104192",53,"$Julio Cruz left with abdominal contusion"
"OAK198104270",0,"$Umpire Vic Voltaggio missed game for unknown reason"
"OAK198104280",0,"$Umpire Vic Voltaggio missed game for unknown reason"
"OAK198104290",0,"$Umpire Vic Voltaggio missed game for unknown reason"
"OAK198104290",15,"ej,carer001,P,kunkb101,Attempted obstruction of baserunner Rod Carew ejected by 1B umpire Bill Kunkel for trying to impede Jeff Newman"
"OAK198104290",69,"Athletics catcher Mike Heath asked HP umpire John Shulock to check Dan Ford's bat; Ford angrily grabbed Heath and both benches cleared; the bat disappeared in the melee and was not checked"
"OAK198104290",78,"$after the game, Angels coach Tom Morgan tried to start a fight with some Athletics players in the hallway under the stands"
"OAK198105050",4,"$Steve Kemp called out when two runners were on 3B"
"OAK198105080",17,"$Rickey Henderson hurt left knee in second inning"
"OAK198105230",19,"ej,mattb101,M,phild901,Called strike 3 $Blue Jays manager Mattick ejected by HP umpire Phillips for arguing called strike 3 to Iorg"
"OAK198105230",66,"$Fred Stanley hurt by take out slide on DP"
"OAK198105260",69,"$Harold Baines liner hit Bo McLaughlin under left eye (14 minute delay)"
"OAK198105270",63,"ej,bernt001,P,clara901,Called third strike (Slammed bat) Tony Bernazard ejected by HP umpire Al Clark for slamming bat on the ground"
"OAK198106092",73,"ej,ripkc801,C,fordd901,Balls and strikes Orioles Coach Cal Ripken Sr ejected by HP umpire Dale Ford"
"OAK198106100",11,"ej,palmj001,P,sprim901,Call at 1B (not in game) Jim Palmer ejected by 1B umpire Marty Springstead from the bench; he was not in the game"
"OAK198108140",2,"$Rod Carew suffered a dislocated left shoulder"
"OAK198108150",84,"Debut game for Angel Moreno"
"OAK198108180",0,"$Umpire Lou DiMuro missed game ill"
"OAK198108190",0,"$Umpire Lou DiMuro missed game ill"
"OAK198108200",0,"$Umpire Lou DiMuro missed game ill"
"OAK198109271",13,"$eight consecutive singles for the Athletics"
"OAK198109290",34,"$suicide squeeze"
