GAME_ID,EVENT_ID,COMMENT_TX
"PHA193004150",21,"$Babe Ruth's fly hit a radio speaker horn in right-center and caromed back onto the field; that speaker was out of play and the ball should have been ruled a home run"
"PHA193004150",29,"$Tony Lazzeri thought this was the 3rd out and started to run back to the dugout"
"PHA193005030",67,"$over the LF roof"
"PHA193005211",69,"ej,dickb101,P,nalld901,Call at HP (Threw ball at umpire) Bill Dickey ejected by HP umpire Dick Nallin after Dickey threw the ball at the umpire"
"PHA193005221",23,"$over the roof"
"PHA193006180",43,"$over the roof"
"PHA193006232",14,"$Eric McNair rounded 3B too far"
"PHA193006271",20,"$over the scoreboard onto 20th Street"
"PHA193007010",35,"Game called for rain"
"PHA193007030",49,"45 minute rain delay"
"PHA193007030",67,"$Jimmie Foxx and Bing Miller both ended up at 3B"
"PHA193008130",20,"$Jimmy Dykes left with a charley horse"
"PHA193008140",51,"$the ball struck 1B umpire Red Ormsby"
"PHA193009250",67,"game called due to rain"
"PHA193009260",9,"$Frank Barnes first 13 pitches are balls"
"PHA193009260",23,"$Babe Ruth's fly hit a radio speaker horn in right-center and caromed back onto the field; that speaker was out of play and the ball should have been ruled a home run; this is the second time this had happened to Ruth in 1930"
"PHA193004150",21,"$Babe Ruth's fly hit a radio speaker horn in right-center and caromed back onto the field; that speaker was out of play and the ball should have been ruled a home run"
"PHA193004150",29,"$Tony Lazzeri thought this was the 3rd out and started to run back to the dugout"
"PHA193005030",67,"$over the LF roof"
"PHA193005211",69,"ej,dickb101,P,nalld901,Call at HP (Threw ball at umpire) Bill Dickey ejected by HP umpire Dick Nallin after Dickey threw the ball at the umpire"
"PHA193005221",23,"$over the roof"
"PHA193006180",43,"$over the roof"
"PHA193006232",14,"$Eric McNair rounded 3B too far"
"PHA193006271",20,"$over the scoreboard onto 20th Street"
"PHA193007010",35,"Game called for rain"
"PHA193007030",49,"45 minute rain delay"
"PHA193007030",67,"$Jimmie Foxx and Bing Miller both ended up at 3B"
"PHA193008130",20,"$Jimmy Dykes left with a charley horse"
"PHA193008140",51,"$the ball struck 1B umpire Red Ormsby"
"PHA193009250",67,"game called due to rain"
"PHA193009260",9,"$Frank Barnes first 13 pitches are balls"
"PHA193009260",23,"$Babe Ruth's fly hit a radio speaker horn in right-center and caromed back onto the field; that speaker was out of play and the ball should have been ruled a home run; this is the second time this had happened to Ruth in 1930"
