GAME_ID,EVENT_ID,COMMENT_TX
"MIL199805090",39,"$some of the Astros came up to the top step of the dugout; Sean Berry stared at Cal Eldred while walking to 1B; both teams were warned by HP umpire Ed Montague"
"MIL199805090",51,"ej,scanb001,P,monte901,Throwing behind batter ej,dierl101,M,monte901,Throwing behind batter $Bob Scanlan's first pitch went behind Jeff Cirillo; Scanlan and Astros manager Larry Dierker ejected by HP umpire Ed Montague"
"MIL199805260",10,"Debut game for Aramis Ramirez"
"MIL199805270",21,"ej,garnp001,M,davib902,Warning to pitcher Brewers manager Phil Garner ejected by HP umpire Bob Davidson"
"MIL199805290",59,"ej,burnj001,P,gormb901,Balls and strikes Jeromy Burnitz ejected by HP umpire Brian Gorman during at bat"
"MIL199805310",13,"Debut game for Mike Redmond"
"MIL199806210",26,"Debut game for Travis Smith"
"MIL199806300",0,"ej,hargm001,M,hirsm901,Balls and strikes Indians manager Mike Hargrove ejected by HP umpire Mark Hirschbeck sometime in game"
"MIL199807010",5,"$Vizquel did not stop at third, scoring as the throw to first was dropped; Thome was credited with an RBI"
"MIL199807100",64,"ej,burnj001,P,relic901,Balls and strikes Jeromy Burnitz ejected by HP umpire Charlie Reliford"
"MIL199807241",44,"ej,judej001,P,quicj901,Balls and strikes Jeff Juden ejected by HP umpire Jim Quick"
"MIL199807310",49,"Debut game for Valerio DeLosSantos"
"MIL199808010",1,"Debut game for Rafael Roque"
"MIL199808030",0,"ej,lachr101,C,marsr901,Balls and strikes Cardinals coach Rene Lachemann ejected by 3B umpire Randy Marsh sometime in game"
"MIL199808030",49,"ej,lankr001,P,bonig901,Balls and strikes Ray Lankford ejected by HP umpire Greg Bonin after three pitches"
"MIL199809030",11,"Debut game for Mark Strittmatter"
"MIL199809180",72,"Debut game for Greg Mullins"
"MIL199805090",39,"$some of the Astros came up to the top step of the dugout; Sean Berry stared at Cal Eldred while walking to 1B; both teams were warned by HP umpire Ed Montague"
"MIL199805090",51,"ej,scanb001,P,monte901,Throwing behind batter ej,dierl101,M,monte901,Throwing behind batter $Bob Scanlan's first pitch went behind Jeff Cirillo; Scanlan and Astros manager Larry Dierker ejected by HP umpire Ed Montague"
"MIL199805260",10,"Debut game for Aramis Ramirez"
"MIL199805270",21,"ej,garnp001,M,davib902,Warning to pitcher Brewers manager Phil Garner ejected by HP umpire Bob Davidson"
"MIL199805290",59,"ej,burnj001,P,gormb901,Balls and strikes Jeromy Burnitz ejected by HP umpire Brian Gorman during at bat"
"MIL199805310",13,"Debut game for Mike Redmond"
"MIL199806210",26,"Debut game for Travis Smith"
"MIL199806300",68,"ej,hargm001,M,hirsm901,Balls and strikes $Indians manager Hargrove ejected by HP umpire Hirschbeck for arguing balls and strikes sometime in game"
"MIL199807010",5,"$Vizquel did not stop at third, scoring as the throw to first was dropped; Thome was credited with an RBI"
"MIL199807100",64,"ej,burnj001,P,relic901,Balls and strikes Jeromy Burnitz ejected by HP umpire Charlie Reliford"
"MIL199807241",44,"ej,judej001,P,quicj901,Balls and strikes Jeff Juden ejected by HP umpire Jim Quick"
"MIL199807310",49,"Debut game for Valerio DeLosSantos"
"MIL199808010",1,"Debut game for Rafael Roque"
"MIL199808030",49,"ej,lankr001,P,bonig901,Balls and strikes ej,lachr101,C,marsr901,Arguing player's ejection $Lankford ejected by HP umpire Bonin for arguing balls and strikes; Cardinals coach Lachemann ejected by 3B umpire Marsh for arguing Lankford's ejection Marsh sometime in game"
"MIL199809030",11,"Debut game for Mark Strittmatter"
"MIL199809180",72,"Debut game for Greg Mullins"
